Scan Number	MS Level	Retention Time	Ion Injection Time (ms)	BPI	TIC
1138	2	3.06244836426667	0.308	260265088	1521616768
1139	2	3.06440239893333	0.333	164630336	866756032
1140	2	3.0663547312	0.333	149132416	794672960
1141	2	3.06830873068333	0.333	170341936	893356800
1142	2	3.070262452	6.697	10191016	54461108
1143	2	3.0734457904	6.697	9888075	53160796
1144	2	3.07662873388333	6.697	10118076	54223240
1145	2	3.0798035432	17.896	7209640	30290562
1146	2	3.08103949253333	7.871	5209501.5	79478384
1147	2	3.08344974051667	30.167	8960924	11360339
1148	2	3.08912861173333	30.167	8534675	10833588
1149	2	3.09270067065	30.167	9006664	11321033
1150	2	3.09627344345	7.237	6490335.5	33252800
1151	2	3.09946270426667	7.237	6611092.5	31983416
1152	2	3.10265418931667	7.237	6821075	34050288
1153	1	3.10686946693333	0.153	780858048	2367083520
1154	2	3.10721455546667	0.292	297317280	1993798272
1155	2	3.10950401226667	0.304	186364880	1190794368
1156	2	3.1107254072	6.144	8063959	115959464
1157	2	3.11500584825	0.289	247974448	1510397952
1158	2	3.11712009066667	0.289	242760848	1431968000
1159	2	3.11910721065	0.289	270071968	1574540800
1160	2	3.1210550496	0.309	144510880	736492736
1161	2	3.12300702771667	0.309	163607536	830159744
1162	2	3.12495919973333	0.309	153496544	813882624
1163	2	3.1269111728	6.625	9786110	52112108
1164	2	3.13009220693333	6.625	10022223	54225288
1165	2	3.13327305571667	6.625	10028417	55300396
1166	2	3.13644581893333	5.885	5276474.5	83452064
1167	2	3.13767944213333	25.161	2230194	19999012
1168	2	3.1410440448	9.568	6525686.5	31179838
1169	2	3.14427694695	9.568	6515501.5	32182946
1170	2	3.14750555893333	9.568	6384734.5	31726984
1171	2	3.15073653626667	30.284	1721975.625	9536249
1172	2	3.15433630426667	30.284	1842375.75	9833566
1173	2	3.15790900161667	30.284	1788790.125	9984447
1174	1	3.16250602505	0.255	719302912	2150906112
1175	2	3.16285261973333	0.274	310580416	2075970048
1176	2	3.16514215468333	0.284	194516576	1251097088
1177	2	3.1663650608	6.091	7772945	114929560
1178	2	3.1706060872	0.337	241509056	1443945344
1179	2	3.17275382373333	0.337	267094064	1526393600
1180	2	3.17470371946667	0.337	256593584	1528119424
1181	2	3.1766556656	0.37	156162176	811092608
1182	2	3.17860783921667	0.37	151293440	807145216
1183	2	3.18056193333333	0.37	154126880	816378240
1184	2	3.1825160144	7.271	10168954	55125104
1185	2	3.18574268801667	7.271	9418964	50628580
1186	2	3.18893634853333	7.271	10036953	54150100
1187	2	3.19211755866667	8.575	4960725	78670656
1188	2	3.1933464936	27.894	2291941.25	20803046
1189	2	3.19684843013333	10.353	6737035.5	32866956
1190	2	3.20008962745	10.353	6593457	32577624
1191	2	3.20333112986667	10.353	6160429	30343622
1192	2	3.20657255038333	25.951	1946540.75	10355389
1193	2	3.210072388	25.951	1828182.75	9936926
1194	2	3.21357220798333	25.951	1774599.5	9596394
1195	1	3.21810844906667	0.196	714039616	2074193920
1196	2	3.2184532008	0.319	272003936	1810709376
1197	2	3.22075324053333	0.337	197836336	1327500032
1198	2	3.22196573466667	6.517	7530638	112580824
1199	2	3.22638232293333	0.348	260720112	1538348672
1200	2	3.22860238986667	0.348	230761840	1384983680
1201	2	3.23055434025	0.348	233753888	1352054272
1202	2	3.23250627758333	0.392	146669280	752778560
1203	2	3.23445822346667	0.392	146835872	774326400
1204	2	3.23641236825	0.392	149356496	778909056
1205	2	3.23836435465	6.529	10059986	54165056
1206	2	3.24154350933333	6.529	9531552	51267352
1207	2	3.24472243091667	6.529	9760470	52223316
1208	2	3.24789496906667	8.918	4769568.5	76810096
1209	2	3.24911581651667	23.424	2241730.25	19691604
1210	2	3.25271990958333	10.222	6704315	31441404
1211	2	3.25596110105	10.222	6853350	33839616
1212	2	3.2592025744	10.222	6245123.5	30231718
1213	2	3.26244402186667	18.581	2029960.75	10510323
1214	2	3.26582112531667	18.581	1868710.875	10333863
1215	2	3.2691998968	18.581	1944509.625	10865903
1216	1	3.27360272186667	0.172	740080576	2237272576
1217	2	3.27394758293333	0.33	286608704	1929932544
1218	2	3.27623750746667	0.35	199468080	1279251968
1219	2	3.27745830028333	5.8	8155640	117909952
1220	2	3.28204513573333	0.31	277904608	1599542144
1221	2	3.28425926961667	0.31	243354032	1441215232
1222	2	3.28624692826667	0.31	267816608	1566653312
1223	2	3.28819648026667	0.342	142345824	726854400
1224	2	3.29014847226667	0.342	151557776	805969792
1225	2	3.29210251306667	0.342	158922656	835251136
1226	2	3.2940547288	6.963	10101841	53049032
1227	2	3.29724184641667	6.963	9595404	52907160
1228	2	3.30042912613333	6.963	9831717	52245944
1229	2	3.3036059672	9.374	4766873	76281432
1230	2	3.30483107198333	17.129	2311814.25	20167346
1231	2	3.3085040824	12.233	6485242	31570092
1232	2	3.3117784352	12.233	6379908.5	31494962
1233	2	3.31505323306667	12.233	6135147.5	30555874
1234	2	3.31832826853333	27.62	1788370.75	9699126
1235	2	3.32188407786667	27.62	1886773.125	10264495
1236	2	3.32541305493333	27.62	1930521.125	10235870
1237	1	3.32996562773333	0.217	691251776	2158744064
1238	2	3.33031073626667	0.294	321215488	2204184064
1239	2	3.33260025893333	0.309	191789264	1223696896
1240	2	3.33382124053333	6.316	7529703	113145632
1241	2	3.3382605736	0.344	249885328	1452968192
1242	2	3.3404660776	0.344	233134768	1405778432
1243	2	3.34242450453333	0.344	236502448	1401583872
1244	2	3.3443763704	0.377	151364640	811125760
1245	2	3.34632825386667	0.377	169657088	894757120
1246	2	3.34828232053333	0.377	145884000	732124992
1247	2	3.3502342696	7.902	9529496	51006616
1248	2	3.35346746051667	7.902	9386767	50595048
1249	2	3.35666719546667	7.902	9587754	51376152
1250	2	3.3598628624	22.415	6672836.5	28534778
1251	2	3.36109634986667	9.733	4847164.5	77433744
1252	2	3.36358569146667	25.524	8711980	11121055
1253	2	3.36708119706667	25.524	8576619	10923172
1254	2	3.37057488401667	25.524	8875409	11332966
1255	2	3.37406824611667	13.754	6440977.5	31187594
1256	2	3.37736591465	13.754	6363528	31324484
1257	2	3.38066572665	13.754	6133959.5	30540094
1258	1	3.38498933358333	0.175	764420352	2288724480
1259	2	3.38533436346667	0.326	282052032	1921528576
1260	2	3.38762394051667	0.34	178136400	1168389760
1261	2	3.38884317011667	7.226	7478194	110154864
1262	2	3.39345695146667	0.317	249248992	1492593920
1263	2	3.39575212666667	0.317	229997120	1375047552
1264	2	3.39770430533333	0.317	256970096	1526240384
1265	2	3.3996561088	0.357	145549904	776650880
1266	2	3.40160826666667	0.357	158335584	844323968
1267	2	3.4035600648	0.357	153881632	820755008
1268	2	3.40551198826667	6.915	9282586	49963788
1269	2	3.40869936506667	6.915	6720649.5	35570464
1270	2	3.41188662051667	6.915	9955072	52426076
1271	2	3.41506153545	24.064	6385688.5	27019542
1272	2	3.4162971064	9.974	4788658.5	74745184
1273	2	3.41876155333333	27.847	8831765	11071258
1274	2	3.42230480346667	27.847	8470954	10886453
1275	2	3.42583785226667	27.847	8896352	11294556
1276	2	3.42937109733333	12.528	6327963	32081962
1277	2	3.43265024238333	12.528	6152810	30002554
1278	2	3.43592885411667	12.528	6191688	30624196
1279	1	3.44023414506667	0.188	786041152	2323758080
1280	2	3.44058096186667	0.301	282029728	1872537344
1281	2	3.4428661656	0.321	202126064	1315695872
1282	2	3.44409352266667	6.176	7662007.5	114820112
1283	2	3.4486177872	0.316	256462896	1522817408
1284	2	3.45088197573333	0.316	250953040	1485143808
1285	2	3.45287146745	0.316	269981280	1604486656
1286	2	3.45482347731667	0.338	160327088	818496640
1287	2	3.45677332985	0.338	156150576	800680128
1288	2	3.45872530586667	0.338	148861744	776727552
1289	2	3.46067740958333	8.859	9755605	51803008
1290	2	3.46389582746667	8.859	9778031	51459200
1291	2	3.46711232718333	8.859	9038411	48002464
1292	2	3.47032257465	10.223	4524369	70971136
1293	2	3.47154544958333	28.732	2183575.5	19756742
1294	2	3.47511808051667	10.711	6661992	32569680
1295	2	3.47836577065	10.711	6628573.5	32022954
1296	2	3.48161347998333	10.711	6383679.5	31931710
1297	2	3.48486118718333	31.348	1727921	9405889
1298	2	3.48847553226667	31.348	1717563.125	9202921
1299	2	3.49206712771667	31.348	1747323.625	9577913
1300	1	3.49668217626667	0.222	756431168	2241941248
1301	2	3.497029392	0.299	291739392	1942857088
1302	2	3.49931673173333	0.31	177651920	1152882176
1303	2	3.50053758346667	8.023	7557724	111966776
1304	2	3.5049001632	0.318	265819280	1553634560
1305	2	3.50729304186667	0.318	242456416	1460556544
1306	2	3.50924492241667	0.318	252623712	1507489408
1307	2	3.5111947976	0.351	151448368	783624896
1308	2	3.5131468024	0.351	175781680	881946368
1309	2	3.51509670986667	0.351	150720192	767900800
1310	2	3.51704871973333	7.962	9896866	52247808
1311	2	3.52028191893333	7.962	9601805	52214196
1312	2	3.52348605011667	7.962	9748525	51552020
1313	2	3.52667727438333	20.966	7098336	29832412
1314	2	3.5279086944	9.26	4700175.5	74143752
1315	2	3.53102730025	35.069	8326062.5	10647456
1316	2	3.53468566186667	35.069	8575116	10837377
1317	2	3.53833900131667	35.069	8711657	11023808
1318	2	3.5419911472	13.667	6369458.5	31268258
1319	2	3.54528856051667	13.667	6228894.5	30511448
1320	2	3.54858423625	13.667	5802375.5	29094318
1321	1	3.55291426693333	0.159	794185472	2326103808
1322	2	3.55326109011667	0.302	305752672	2011553792
1323	2	3.55554859706667	0.318	202381120	1309322624
1324	2	3.55676970611667	7.327	7448627	112287600
1325	2	3.56317973306667	0.284	265266784	1548667648
1326	2	3.56857297518333	0.284	250660752	1534939648
1327	2	3.57052231225	0.284	262419680	1504397696
1328	2	3.57247216558333	0.322	141348352	739571264
1329	2	3.57443043891667	0.322	145273360	746649600
1330	2	3.57638250158333	0.322	151428016	805090944
1331	2	3.57833482771667	6.76	9990589	53664408
1332	2	3.581517508	6.76	9911167	53887432
1333	2	3.58469854585	6.76	10224677	54310348
1334	2	3.5882778472	12.423	4212031	67681944
1335	2	3.58910684985	40.754	4380650	21459070
1336	2	3.59573781571667	6.851	6770827	33388370
1337	2	3.59892746346667	6.851	6537865.5	33027452
1338	2	3.60211206878333	6.851	6778814	33511196
1339	2	3.60529732878333	41.751	1588273.875	7908474
1340	2	3.60906591065	41.751	1672840.25	8224313.5
1341	2	3.6128343096	41.751	1678187	8356858.5
1342	1	3.61762680586667	0.234	782346688	2313144320
1343	2	3.61797372851667	0.269	292875392	1962049664
1344	2	3.62027382265	0.287	201783920	1302643200
1345	2	3.6214861896	6.224	8035495.5	118701488
1346	2	3.62580873786667	0.322	283733952	1621306624
1347	2	3.62803740746667	0.322	248428224	1496198144
1348	2	3.62998937865	0.322	243849584	1475658624
1349	2	3.63193921758333	0.355	150794656	748393856
1350	2	3.63388913225	0.355	155047632	793089024
1351	2	3.63584135013333	0.355	146267152	778018688
1352	2	3.63779309813333	6.657	10445606	56714344
1353	2	3.64097441973333	6.657	10007281	52277860
1354	2	3.64415732265	6.657	9417148	51929496
1355	2	3.64733001413333	6.262	5074921.5	77772992
1356	2	3.64855299651667	36.89	4181997.25	20757196
1357	2	3.6518011152	7.423	6857784.5	33332304
1358	2	3.65500454905	7.423	6769734.5	33292576
1359	2	3.6582001856	7.423	6241632.5	31386906
1360	2	3.66139398106667	55.665	1547450.125	7703404
1361	2	3.66539344533333	55.665	1512423.625	7482851
1362	2	3.6693931536	55.665	1549139.5	7810171
1363	1	3.67441522666667	0.165	801091328	2423302912
1364	2	3.67475964398333	0.305	309871584	2072438400
1365	2	3.6770492136	0.318	201703664	1326371840
1366	2	3.67827227546667	6.097	7552856	112704160
1367	2	3.68301333226667	0.29	263552640	1545885568
1368	2	3.68525669838333	0.29	269748128	1526696832
1369	2	3.68724828533333	0.29	241798048	1440509952
1370	2	3.6892004656	0.314	149512144	759433856
1371	2	3.69115221705	0.314	163320784	882877312
